interaction_id,user_id,place_id,type,rating,dwell_sec,timestamp
i_001788,u_0081,p_0040,view,,207,2025-07-12T16:26:43
i_001789,u_0081,p_0074,view,,278,2025-07-25T06:54:43
i_001790,u_0081,p_0090,click,,253,2025-10-16T06:24:43
i_001791,u_0081,p_0051,click,,119,2025-08-18T03:11:43
i_001792,u_0081,p_0074,view,,231,2025-09-29T21:31:43
i_001793,u_0081,p_0044,checkin,,,2025-07-19T15:37:43
i_001794,u_0081,p_0039,save,5.0,,2025-08-24T10:17:43
i_001795,u_0081,p_0047,click,,222,2025-07-25T11:18:43
i_001796,u_0081,p_0074,save,4.0,,2025-10-15T21:45:43
i_001797,u_0081,p_0021,save,,,2025-10-25T17:42:43
i_001798,u_0081,p_0037,view,,286,2025-10-12T19:41:43
i_001799,u_0081,p_0100,click,,233,2025-09-22T11:08:43
i_001800,u_0081,p_0071,view,,157,2025-10-30T15:48:43
i_001801,u_0081,p_0028,view,,76,2025-10-26T08:50:43
i_001802,u_0081,p_0075,view,,200,2025-09-10T20:12:43
i_001803,u_0082,p_0069,click,4.1,245,2025-10-03T04:43:43
i_001804,u_0082,p_0023,save,,,2025-10-22T17:22:43
i_001805,u_0082,p_0098,click,4.5,229,2025-09-28T20:51:43
i_001806,u_0082,p_0039,view,,324,2025-09-29T22:36:43
i_001807,u_0082,p_0048,save,,,2025-07-21T20:57:43
i_001808,u_0082,p_0096,view,,161,2025-08-03T01:31:43
i_001809,u_0082,p_0080,click,4.3,177,2025-08-03T21:32:43
i_001810,u_0082,p_0074,checkin,,,2025-08-12T01:59:43
i_001811,u_0082,p_0096,save,3.7,,2025-11-02T03:51:43
i_001812,u_0082,p_0074,click,4.2,317,2025-10-06T01:18:43
i_001813,u_0082,p_0079,view,,206,2025-07-30T23:09:43
i_001814,u_0082,p_0080,save,4.1,,2025-09-09T13:23:43
i_001815,u_0082,p_0089,click,4.4,105,2025-07-12T09:11:43
i_001816,u_0082,p_0096,checkin,3.0,,2025-09-01T10:25:43
i_001817,u_0082,p_0084,click,,250,2025-09-06T20:10:43
i_001818,u_0082,p_0040,click,4.9,292,2025-08-19T20:51:43
i_001819,u_0082,p_0090,view,,235,2025-08-12T00:06:43
i_001820,u_0082,p_0074,view,,184,2025-08-14T05:45:43
i_001821,u_0082,p_0074,click,,224,2025-10-18T09:39:43
i_001822,u_0082,p_0086,view,,192,2025-07-08T06:59:43
i_001823,u_0082,p_0048,view,,62,2025-09-11T08:32:43
i_001824,u_0082,p_0071,view,,58,2025-10-03T13:49:43
i_001825,u_0083,p_0070,view,,250,2025-08-13T22:35:43
i_001826,u_0083,p_0078,view,,197,2025-09-26T02:54:43
i_001827,u_0083,p_0084,click,4.0,126,2025-10-10T13:05:43
i_001828,u_0083,p_0079,view,,196,2025-08-22T03:08:43
i_001829,u_0083,p_0084,view,,20,2025-07-22T17:18:43
i_001830,u_0083,p_0020,view,,168,2025-10-13T03:39:43
i_001831,u_0083,p_0025,view,,223,2025-09-19T03:52:43
i_001832,u_0083,p_0087,click,,174,2025-09-14T01:23:43
i_001833,u_0083,p_0029,view,,202,2025-08-09T02:22:43
i_001834,u_0083,p_0081,view,,417,2025-08-17T13:49:43
i_001835,u_0083,p_0078,click,4.8,20,2025-09-03T13:06:43
i_001836,u_0083,p_0050,view,,275,2025-08-10T02:59:43
i_001837,u_0083,p_0097,click,3.9,161,2025-10-07T10:05:43
i_001838,u_0083,p_0081,view,,413,2025-07-24T19:51:43
i_001839,u_0083,p_0040,view,,163,2025-09-09T14:37:43
i_001840,u_0083,p_0070,click,,204,2025-09-20T11:09:43
i_001841,u_0083,p_0027,view,,298,2025-10-28T04:37:43
i_001842,u_0083,p_0029,click,3.6,88,2025-08-06T20:27:43
i_001843,u_0083,p_0073,view,,104,2025-09-05T06:05:43
i_001844,u_0083,p_0049,click,,283,2025-09-11T22:06:43
i_001845,u_0083,p_0079,checkin,3.5,,2025-10-09T23:58:43
i_001846,u_0083,p_0073,view,,237,2025-07-16T19:39:43
i_001847,u_0083,p_0042,checkin,4.0,,2025-08-13T20:52:43
i_001848,u_0083,p_0071,save,4.4,,2025-08-22T21:24:43
i_001849,u_0083,p_0073,click,3.8,293,2025-09-02T06:23:43
i_001850,u_0083,p_0076,view,,159,2025-09-01T15:23:43
i_001851,u_0083,p_0093,save,,,2025-09-04T18:52:43
i_001852,u_0083,p_0035,view,,100,2025-09-05T16:38:43
i_001853,u_0083,p_0083,save,,,2025-08-02T14:01:43
i_001854,u_0084,p_0048,view,,197,2025-08-04T15:23:43
i_001855,u_0084,p_0078,view,,282,2025-09-05T11:19:43
i_001856,u_0084,p_0080,view,,206,2025-10-03T05:54:43
i_001857,u_0084,p_0075,view,,312,2025-08-22T05:03:43
i_001858,u_0084,p_0076,view,,259,2025-07-31T00:13:43
i_001859,u_0084,p_0038,view,,20,2025-08-25T15:10:43
i_001860,u_0084,p_0038,click,,144,2025-10-15T16:32:43
i_001861,u_0084,p_0097,view,,109,2025-07-31T06:51:43
i_001862,u_0084,p_0082,save,,,2025-07-10T05:42:43
i_001863,u_0084,p_0026,view,,277,2025-07-13T02:15:43
i_001864,u_0084,p_0044,view,,238,2025-09-29T08:36:43
i_001865,u_0084,p_0072,save,,,2025-08-17T12:42:43
i_001866,u_0084,p_0038,view,,109,2025-07-10T20:54:43
i_001867,u_0084,p_0035,view,,231,2025-11-03T20:57:43
i_001868,u_0084,p_0080,view,,230,2025-09-11T01:56:43
i_001869,u_0084,p_0098,save,4.1,,2025-10-04T12:27:43
i_001870,u_0084,p_0081,view,,184,2025-09-26T22:23:43
i_001871,u_0084,p_0097,click,3.1,59,2025-10-05T04:11:43
i_001872,u_0084,p_0092,view,,142,2025-09-02T20:09:43
i_001873,u_0084,p_0098,view,,274,2025-09-30T21:53:43
i_001874,u_0084,p_0075,save,4.1,,2025-10-08T13:54:43
i_001875,u_0084,p_0074,view,,366,2025-10-27T08:38:43
i_001876,u_0084,p_0083,view,,143,2025-08-25T02:13:43
i_001877,u_0084,p_0074,save,4.2,,2025-10-20T20:06:43
i_001878,u_0084,p_0078,save,,,2025-07-29T11:50:43
i_001879,u_0084,p_0039,view,,326,2025-07-19T04:40:43
i_001880,u_0084,p_0042,view,,39,2025-08-10T12:42:43
i_001881,u_0084,p_0020,click,4.8,202,2025-09-10T16:09:43
i_001882,u_0084,p_0083,view,,182,2025-07-10T04:17:43
i_001883,u_0085,p_0048,click,,162,2025-10-07T12:58:43
i_001884,u_0085,p_0079,save,4.0,,2025-07-31T10:00:43
i_001885,u_0085,p_0039,save,,,2025-10-05T13:55:43
i_001886,u_0085,p_0053,click,3.7,258,2025-09-17T06:26:43
i_001887,u_0085,p_0084,view,,337,2025-10-08T11:13:43
i_001888,u_0085,p_0045,save,3.9,,2025-09-13T00:00:43
i_001889,u_0085,p_0081,view,,227,2025-08-17T05:50:43
i_001890,u_0085,p_0080,click,4.2,184,2025-09-16T21:41:43
i_001891,u_0085,p_0074,checkin,4.3,,2025-10-12T05:17:43
i_001892,u_0085,p_0072,view,,163,2025-08-27T13:51:43
i_001893,u_0085,p_0081,view,,254,2025-07-20T14:57:43
i_001894,u_0085,p_0050,click,3.2,285,2025-10-08T11:22:43
i_001895,u_0085,p_0082,save,3.3,,2025-10-20T06:55:43
i_001896,u_0085,p_0095,view,,215,2025-09-06T06:59:43
i_001897,u_0085,p_0081,view,,236,2025-10-29T02:27:43
i_001898,u_0085,p_0096,click,5.0,199,2025-08-07T19:58:43
i_001899,u_0085,p_0095,view,,346,2025-07-17T03:35:43
i_001900,u_0085,p_0092,click,3.0,156,2025-08-07T21:02:43
i_001901,u_0085,p_0078,view,,205,2025-09-08T00:15:43
i_001902,u_0085,p_0095,view,,292,2025-07-15T13:34:43
i_001903,u_0085,p_0089,click,,210,2025-08-22T08:54:43
i_001904,u_0085,p_0091,view,,223,2025-10-25T10:24:43
i_001905,u_0085,p_0079,checkin,2.3,,2025-10-27T05:46:43
i_001906,u_0085,p_0076,view,,58,2025-08-08T05:18:43
i_001907,u_0085,p_0089,view,,260,2025-08-21T17:26:43
i_001908,u_0085,p_0069,checkin,4.2,,2025-09-10T00:58:43
i_001909,u_0085,p_0083,click,3.9,279,2025-09-26T00:48:43
i_001910,u_0085,p_0098,click,,261,2025-08-13T01:23:43
i_001911,u_0085,p_0069,click,3.1,333,2025-09-25T01:01:43
i_001912,u_0086,p_0053,click,3.1,249,2025-10-09T04:55:43
i_001913,u_0086,p_0048,view,,145,2025-09-25T18:36:43
i_001914,u_0086,p_0100,click,,212,2025-09-21T04:37:43
i_001915,u_0086,p_0095,click,,226,2025-08-31T15:31:43
i_001916,u_0086,p_0027,click,3.3,252,2025-10-27T12:16:43
i_001917,u_0086,p_0039,view,,148,2025-09-27T23:06:43
i_001918,u_0086,p_0078,checkin,,,2025-07-25T04:36:43
i_001919,u_0086,p_0092,view,,206,2025-08-17T17:54:43
i_001920,u_0086,p_0039,checkin,4.0,,2025-10-15T03:58:43
i_001921,u_0086,p_0042,click,3.6,236,2025-08-03T23:45:43
i_001922,u_0086,p_0095,view,,358,2025-07-08T16:13:43
i_001923,u_0086,p_0034,view,,247,2025-09-09T18:11:43
i_001924,u_0086,p_0068,view,,230,2025-07-24T19:03:43
i_001925,u_0086,p_0074,view,,117,2025-09-17T17:31:43
i_001926,u_0086,p_0077,save,4.0,,2025-10-22T10:00:43
i_001927,u_0086,p_0083,click,3.5,205,2025-07-09T07:05:43
i_001928,u_0086,p_0032,view,,50,2025-10-26T16:13:43
i_001929,u_0086,p_0030,save,,,2025-10-09T07:12:43
i_001930,u_0086,p_0086,click,,202,2025-08-17T00:41:43
i_001931,u_0086,p_0084,click,3.3,248,2025-07-24T14:42:43
i_001932,u_0086,p_0078,view,,262,2025-10-12T15:41:43
i_001933,u_0086,p_0039,view,,206,2025-07-17T03:28:43
i_001934,u_0086,p_0051,save,3.9,,2025-10-22T19:51:43
i_001935,u_0087,p_0045,view,,407,2025-07-19T02:42:43
i_001936,u_0087,p_0024,click,4.1,165,2025-09-13T02:26:43
i_001937,u_0087,p_0036,view,,341,2025-08-19T08:05:43
i_001938,u_0087,p_0035,view,,172,2025-07-23T10:40:43
i_001939,u_0087,p_0098,checkin,4.6,,2025-07-24T17:24:43
i_001940,u_0087,p_0098,view,,117,2025-10-24T04:15:43
i_001941,u_0087,p_0069,checkin,4.4,,2025-09-01T09:40:43
i_001942,u_0087,p_0080,view,,266,2025-10-16T17:43:43
i_001943,u_0087,p_0049,checkin,,,2025-10-04T07:14:43
i_001944,u_0087,p_0078,click,,350,2025-09-08T21:44:43
i_001945,u_0087,p_0039,click,,271,2025-07-26T02:20:43
i_001946,u_0087,p_0050,view,,293,2025-10-03T04:02:43
i_001947,u_0087,p_0084,checkin,3.8,,2025-07-24T11:12:43
i_001948,u_0087,p_0030,click,,237,2025-10-23T10:54:43
i_001949,u_0087,p_0074,save,4.5,,2025-10-21T11:23:43
i_001950,u_0087,p_0095,view,,201,2025-07-18T01:57:43
i_001951,u_0087,p_0034,checkin,,,2025-10-06T20:20:43
i_001952,u_0087,p_0028,save,3.3,,2025-09-05T00:48:43
i_001953,u_0087,p_0044,view,,161,2025-11-02T18:52:43
i_001954,u_0087,p_0077,view,,254,2025-09-19T21:48:43
i_001955,u_0087,p_0075,click,,215,2025-10-02T23:18:43
i_001956,u_0087,p_0068,click,4.9,171,2025-09-07T01:26:43
i_001957,u_0087,p_0044,save,,,2025-08-31T11:25:43
i_001958,u_0087,p_0036,click,,144,2025-10-08T21:30:43
i_001959,u_0087,p_0068,view,,198,2025-07-23T00:25:43
i_001960,u_0087,p_0075,click,3.6,260,2025-07-12T19:13:43
i_001961,u_0087,p_0039,view,,149,2025-09-16T09:28:43
i_001962,u_0087,p_0080,click,4.0,316,2025-08-05T21:36:43
i_001963,u_0087,p_0075,save,3.7,,2025-08-15T04:32:43
i_001964,u_0088,p_0088,click,,304,2025-10-23T23:18:43
i_001965,u_0088,p_0033,click,3.7,195,2025-07-30T17:44:43
i_001966,u_0088,p_0072,view,,267,2025-08-08T22:37:43
i_001967,u_0088,p_0023,view,,205,2025-09-17T05:54:43
i_001968,u_0088,p_0020,view,,281,2025-08-12T23:20:43
i_001969,u_0088,p_0075,view,,41,2025-10-04T20:08:43
i_001970,u_0088,p_0079,view,,277,2025-07-12T22:14:43
i_001971,u_0088,p_0080,view,,311,2025-08-25T14:12:43
i_001972,u_0088,p_0077,checkin,3.0,,2025-08-12T05:02:43
i_001973,u_0088,p_0074,view,,238,2025-07-28T11:19:43
i_001974,u_0088,p_0030,save,,,2025-09-15T03:54:43
i_001975,u_0088,p_0077,view,,210,2025-09-19T17:05:43
i_001976,u_0088,p_0026,view,,304,2025-10-20T21:26:43
i_001977,u_0088,p_0080,view,,376,2025-08-13T16:16:43
i_001978,u_0088,p_0076,click,3.1,336,2025-10-12T00:31:43
i_001979,u_0088,p_0040,click,,255,2025-10-14T04:29:43
i_001980,u_0088,p_0084,save,3.7,,2025-09-18T13:15:43
i_001981,u_0088,p_0026,view,,147,2025-09-28T12:59:43
i_001982,u_0088,p_0022,click,2.7,144,2025-10-30T06:59:43
i_001983,u_0088,p_0081,click,4.5,138,2025-07-30T13:27:43
i_001984,u_0088,p_0085,view,,211,2025-09-28T09:43:43
i_001985,u_0088,p_0098,click,,410,2025-09-14T23:47:43
i_001986,u_0088,p_0027,view,,256,2025-07-27T23:17:43
i_001987,u_0088,p_0086,view,,150,2025-09-09T00:07:43
i_001988,u_0088,p_0044,click,,226,2025-08-06T16:27:43
i_001989,u_0088,p_0028,checkin,,,2025-08-02T12:30:43
i_001990,u_0088,p_0023,save,,,2025-10-01T17:13:43
i_001991,u_0088,p_0070,view,,97,2025-10-23T11:16:43
i_001992,u_0089,p_0042,view,,195,2025-07-23T05:07:43
i_001993,u_0089,p_0033,click,,213,2025-07-13T10:32:43
i_001994,u_0089,p_0020,click,,176,2025-10-06T15:50:43
i_001995,u_0089,p_0036,view,,253,2025-11-03T21:36:43
i_001996,u_0089,p_0073,click,3.9,269,2025-08-05T01:22:43
i_001997,u_0089,p_0084,click,2.0,176,2025-08-27T21:34:43
i_001998,u_0089,p_0100,save,4.5,,2025-10-18T02:58:43
i_001999,u_0089,p_0033,view,,167,2025-09-27T00:53:43
i_002000,u_0089,p_0076,save,3.7,,2025-08-10T05:11:43
i_002001,u_0089,p_0020,save,4.5,,2025-10-14T08:46:43
i_002002,u_0089,p_0094,click,,182,2025-08-04T16:49:43
i_002003,u_0089,p_0070,click,4.5,297,2025-10-27T04:34:43
i_002004,u_0089,p_0077,click,,174,2025-09-12T09:03:43
i_002005,u_0089,p_0079,save,,,2025-07-22T13:42:43
i_002006,u_0089,p_0028,view,,31,2025-08-27T02:15:43
i_002007,u_0089,p_0069,view,,113,2025-10-10T01:32:43
i_002008,u_0089,p_0076,view,,289,2025-09-28T12:02:43
i_002009,u_0089,p_0039,save,4.3,,2025-11-04T00:52:43
i_002010,u_0090,p_0048,view,,20,2025-09-16T17:24:43
i_002011,u_0090,p_0072,click,,243,2025-09-24T12:37:43
i_002012,u_0090,p_0080,view,,299,2025-08-21T05:01:43
i_002013,u_0090,p_0080,click,,198,2025-07-24T06:52:43
i_002014,u_0090,p_0088,view,,101,2025-08-28T11:31:43
i_002015,u_0090,p_0030,view,,297,2025-10-06T11:41:43
i_002016,u_0090,p_0097,view,,268,2025-09-02T18:30:43
i_002017,u_0090,p_0036,view,,304,2025-09-14T02:03:43
i_002018,u_0090,p_0039,click,3.2,181,2025-08-28T20:11:43
i_002019,u_0090,p_0076,view,,428,2025-11-05T07:01:43
i_002020,u_0090,p_0075,view,,73,2025-09-24T19:30:43
i_002021,u_0090,p_0031,view,,136,2025-09-22T23:16:43
i_002022,u_0090,p_0020,click,,297,2025-08-03T18:09:43
i_002023,u_0090,p_0032,view,,149,2025-10-22T05:58:43
i_002024,u_0090,p_0083,save,4.9,,2025-07-25T05:36:43
i_002025,u_0090,p_0078,view,,236,2025-07-23T02:46:43
i_002026,u_0090,p_0070,click,4.0,112,2025-10-28T14:57:43
i_002027,u_0090,p_0096,checkin,,,2025-10-29T08:20:43
i_002028,u_0090,p_0039,save,5.0,,2025-10-21T13:43:43
i_002029,u_0090,p_0094,click,,174,2025-08-12T10:31:43
i_002030,u_0091,p_0076,save,4.8,,2025-10-26T14:15:43
i_002031,u_0091,p_0089,view,,126,2025-10-31T11:06:43
i_002032,u_0091,p_0077,save,,,2025-10-15T01:19:43
i_002033,u_0091,p_0037,view,,80,2025-08-17T06:21:43
i_002034,u_0091,p_0050,view,,98,2025-09-27T17:11:43
i_002035,u_0091,p_0043,checkin,,,2025-09-23T06:16:43
i_002036,u_0091,p_0047,checkin,4.1,,2025-10-26T23:28:43
i_002037,u_0091,p_0090,view,,302,2025-10-31T02:46:43
i_002038,u_0091,p_0053,save,3.4,,2025-10-30T05:56:43
i_002039,u_0091,p_0074,save,,,2025-10-07T14:21:43
i_002040,u_0091,p_0076,click,4.3,293,2025-10-02T18:42:43
i_002041,u_0091,p_0081,view,,234,2025-09-28T18:59:43
i_002042,u_0091,p_0049,view,,228,2025-09-15T06:09:43
i_002043,u_0091,p_0037,click,,210,2025-10-15T00:59:43
i_002044,u_0091,p_0039,view,,306,2025-09-06T08:11:43
i_002045,u_0091,p_0090,click,4.0,160,2025-07-16T07:43:43
i_002046,u_0092,p_0082,click,4.5,41,2025-07-29T06:07:43
i_002047,u_0092,p_0080,save,,,2025-08-11T06:53:43
i_002048,u_0092,p_0068,click,3.4,200,2025-09-02T08:39:43
i_002049,u_0092,p_0033,save,,,2025-07-18T18:42:43
i_002050,u_0092,p_0071,view,,175,2025-08-23T19:32:43
i_002051,u_0092,p_0047,checkin,3.8,,2025-10-11T00:42:43
i_002052,u_0092,p_0069,view,,173,2025-08-28T03:07:43
i_002053,u_0092,p_0024,view,,252,2025-07-16T23:23:43
i_002054,u_0092,p_0093,checkin,,,2025-07-30T16:28:43
i_002055,u_0092,p_0069,save,4.2,,2025-07-26T21:39:43
i_002056,u_0092,p_0039,view,,176,2025-07-27T12:32:43
i_002057,u_0092,p_0083,save,3.7,,2025-07-19T03:22:43
i_002058,u_0092,p_0029,view,,245,2025-09-09T05:12:43
i_002059,u_0092,p_0082,view,,123,2025-08-31T18:06:43
i_002060,u_0092,p_0084,save,3.4,,2025-09-04T04:01:43
i_002061,u_0092,p_0074,click,,227,2025-11-05T03:35:43
i_002062,u_0092,p_0095,view,,390,2025-08-08T16:24:43
i_002063,u_0093,p_0068,click,,277,2025-07-26T16:01:43
i_002064,u_0093,p_0075,click,,124,2025-07-27T01:29:43
i_002065,u_0093,p_0092,view,,183,2025-08-13T19:15:43
i_002066,u_0093,p_0090,click,4.4,341,2025-08-04T07:52:43
i_002067,u_0093,p_0069,save,3.5,,2025-08-18T15:34:43
i_002068,u_0093,p_0077,view,,143,2025-08-22T03:21:43
i_002069,u_0093,p_0095,view,,250,2025-08-14T03:42:43
i_002070,u_0093,p_0036,view,,386,2025-09-30T16:02:43
i_002071,u_0093,p_0071,view,,105,2025-10-29T18:29:43
i_002072,u_0093,p_0079,view,,209,2025-09-15T17:39:43
i_002073,u_0093,p_0072,checkin,3.9,,2025-08-06T08:41:43
i_002074,u_0093,p_0078,view,,307,2025-09-27T04:09:43
i_002075,u_0093,p_0045,checkin,,,2025-10-01T12:17:43
i_002076,u_0093,p_0087,click,3.1,273,2025-08-20T18:07:43
i_002077,u_0093,p_0050,view,,326,2025-09-10T04:01:43
i_002078,u_0093,p_0021,view,,170,2025-07-26T20:32:43
i_002079,u_0093,p_0082,click,3.0,156,2025-07-20T14:03:43
i_002080,u_0093,p_0100,view,,64,2025-11-02T08:42:43
i_002081,u_0093,p_0049,view,,216,2025-09-17T12:39:43
i_002082,u_0093,p_0080,view,,347,2025-08-17T23:44:43
i_002083,u_0093,p_0085,view,,231,2025-09-14T04:09:43
i_002084,u_0093,p_0081,view,,353,2025-09-10T18:25:43
i_002085,u_0094,p_0082,click,3.6,72,2025-09-16T18:18:43
i_002086,u_0094,p_0091,view,,265,2025-09-26T14:25:43
i_002087,u_0094,p_0074,click,4.4,247,2025-07-17T17:15:43
i_002088,u_0094,p_0079,click,,215,2025-10-16T18:05:43
i_002089,u_0094,p_0025,save,,,2025-08-31T04:50:43
i_002090,u_0094,p_0026,view,,232,2025-09-21T00:07:43
i_002091,u_0094,p_0027,view,,192,2025-07-17T17:03:43
i_002092,u_0094,p_0047,save,4.0,,2025-10-02T01:12:43
i_002093,u_0094,p_0031,view,,246,2025-10-27T06:04:43
i_002094,u_0094,p_0073,view,,171,2025-10-11T00:45:43
i_002095,u_0094,p_0083,view,,222,2025-08-15T21:45:43
i_002096,u_0094,p_0072,save,4.0,,2025-08-15T20:09:43
i_002097,u_0094,p_0043,view,,231,2025-08-13T11:55:43
i_002098,u_0094,p_0081,click,,225,2025-10-05T15:52:43
i_002099,u_0094,p_0020,click,2.9,298,2025-08-18T20:42:43
i_002100,u_0094,p_0068,click,,281,2025-08-07T18:40:43
i_002101,u_0094,p_0081,view,,239,2025-10-07T02:47:43
i_002102,u_0094,p_0072,save,,,2025-08-29T01:04:43
i_002103,u_0094,p_0084,click,,162,2025-11-03T04:45:43
i_002104,u_0094,p_0045,view,,188,2025-10-03T22:31:43
i_002105,u_0094,p_0050,save,4.3,,2025-09-01T09:56:43
i_002106,u_0094,p_0074,click,3.5,306,2025-07-29T21:11:43
i_002107,u_0094,p_0072,view,,130,2025-10-19T00:08:43
i_002108,u_0094,p_0096,checkin,,,2025-07-12T00:02:43
i_002109,u_0094,p_0049,view,,194,2025-09-08T16:15:43
i_002110,u_0094,p_0089,view,,318,2025-09-10T04:13:43
i_002111,u_0094,p_0098,save,3.5,,2025-11-01T16:27:43
i_002112,u_0094,p_0075,view,,268,2025-08-30T00:04:43
i_002113,u_0095,p_0036,save,3.6,,2025-08-13T20:29:43
i_002114,u_0095,p_0039,view,,304,2025-07-31T10:53:43
i_002115,u_0095,p_0086,view,,81,2025-10-02T17:42:43
i_002116,u_0095,p_0024,view,,114,2025-08-03T15:17:43
i_002117,u_0095,p_0030,save,,,2025-08-02T13:52:43
i_002118,u_0095,p_0070,view,,326,2025-09-24T04:48:43
i_002119,u_0095,p_0039,view,,264,2025-08-23T22:37:43
i_002120,u_0095,p_0023,view,,144,2025-08-25T12:49:43
i_002121,u_0095,p_0095,view,,252,2025-10-22T15:28:43
i_002122,u_0095,p_0045,click,,202,2025-09-18T10:46:43
i_002123,u_0095,p_0078,view,,284,2025-10-30T04:58:43
i_002124,u_0095,p_0082,view,,132,2025-09-10T03:29:43
i_002125,u_0095,p_0025,view,,190,2025-07-12T10:38:43
i_002126,u_0095,p_0084,click,,71,2025-07-31T03:08:43
i_002127,u_0095,p_0045,click,4.4,347,2025-08-16T08:23:43
i_002128,u_0095,p_0054,view,,152,2025-08-10T01:59:43
i_002129,u_0095,p_0095,click,3.3,211,2025-10-23T10:43:43
i_002130,u_0095,p_0072,view,,107,2025-10-09T11:03:43
i_002131,u_0095,p_0089,view,,349,2025-07-14T04:22:43
i_002132,u_0096,p_0022,view,,115,2025-09-03T17:40:43
i_002133,u_0096,p_0081,click,,347,2025-10-07T13:45:43
i_002134,u_0096,p_0090,checkin,3.7,,2025-09-06T17:20:43
i_002135,u_0096,p_0070,save,,,2025-09-02T11:51:43
i_002136,u_0096,p_0072,view,,247,2025-09-21T13:49:43
i_002137,u_0096,p_0033,click,4.2,162,2025-10-26T04:30:43
i_002138,u_0096,p_0095,click,4.3,284,2025-09-27T15:33:43
i_002139,u_0096,p_0081,click,4.1,202,2025-09-03T07:03:43
i_002140,u_0096,p_0045,checkin,3.9,,2025-08-03T02:39:43
i_002141,u_0096,p_0068,view,,269,2025-09-30T01:37:43
i_002142,u_0096,p_0073,view,,353,2025-07-23T09:25:43
i_002143,u_0096,p_0088,click,,248,2025-08-19T23:00:43
i_002144,u_0096,p_0040,view,,139,2025-07-24T09:38:43
i_002145,u_0096,p_0024,view,,225,2025-07-09T05:06:43
i_002146,u_0096,p_0073,click,4.2,127,2025-08-02T13:09:43
i_002147,u_0096,p_0074,click,3.9,88,2025-08-27T01:56:43
i_002148,u_0096,p_0071,view,,156,2025-09-22T07:03:43
i_002149,u_0096,p_0069,view,,167,2025-08-08T17:52:43
i_002150,u_0097,p_0073,click,,227,2025-10-07T14:46:43
i_002151,u_0097,p_0078,view,,414,2025-08-30T05:44:43
i_002152,u_0097,p_0096,view,,374,2025-10-11T07:28:43
i_002153,u_0097,p_0097,checkin,3.3,,2025-07-19T08:09:43
i_002154,u_0097,p_0092,click,3.4,100,2025-07-28T01:24:43
i_002155,u_0097,p_0036,checkin,5.0,,2025-10-30T22:05:43
i_002156,u_0097,p_0079,checkin,,,2025-08-13T10:01:43
i_002157,u_0097,p_0053,click,3.2,233,2025-08-07T14:17:43
i_002158,u_0097,p_0076,view,,297,2025-09-27T02:24:43
i_002159,u_0097,p_0073,view,,71,2025-07-31T04:39:43
i_002160,u_0097,p_0077,view,,85,2025-10-13T01:07:43
i_002161,u_0097,p_0049,view,,38,2025-08-15T01:38:43
i_002162,u_0097,p_0033,view,,64,2025-09-16T06:00:43
i_002163,u_0097,p_0092,click,4.3,105,2025-10-23T00:49:43
i_002164,u_0097,p_0025,click,,160,2025-09-04T06:51:43
i_002165,u_0097,p_0044,view,,256,2025-08-13T16:52:43
i_002166,u_0097,p_0033,save,,,2025-10-26T17:53:43
i_002167,u_0097,p_0081,view,,171,2025-08-13T07:20:43
i_002168,u_0097,p_0082,click,4.5,201,2025-07-19T14:06:43
i_002169,u_0097,p_0085,view,,85,2025-10-05T02:05:43
i_002170,u_0097,p_0039,view,,306,2025-10-15T11:18:43
i_002171,u_0097,p_0073,view,,231,2025-10-04T00:58:43
i_002172,u_0097,p_0081,view,,336,2025-11-04T18:58:43
i_002173,u_0097,p_0078,save,4.2,,2025-07-18T00:42:43
i_002174,u_0097,p_0098,view,,326,2025-09-09T21:25:43
i_002175,u_0098,p_0027,view,,368,2025-08-28T12:28:43
i_002176,u_0098,p_0075,click,,218,2025-09-02T13:57:43
i_002177,u_0098,p_0054,view,,156,2025-08-02T03:13:43
i_002178,u_0098,p_0068,checkin,5.0,,2025-10-05T01:50:43
i_002179,u_0098,p_0034,view,,96,2025-09-04T10:13:43
i_002180,u_0098,p_0028,view,,231,2025-08-17T10:22:43
i_002181,u_0098,p_0044,view,,351,2025-09-02T03:14:43
i_002182,u_0098,p_0043,click,4.1,266,2025-07-12T09:42:43
i_002183,u_0098,p_0084,checkin,4.0,,2025-08-03T07:43:43
i_002184,u_0098,p_0092,checkin,,,2025-08-04T03:56:43
i_002185,u_0098,p_0093,click,5.0,365,2025-09-25T05:09:43
i_002186,u_0098,p_0053,click,4.0,242,2025-09-30T00:18:43
i_002187,u_0098,p_0072,click,3.6,155,2025-07-25T17:15:43
i_002188,u_0098,p_0078,click,3.7,192,2025-08-02T23:17:43
i_002189,u_0098,p_0091,click,,206,2025-07-14T11:02:43
i_002190,u_0098,p_0028,view,,166,2025-10-21T04:12:43
i_002191,u_0098,p_0047,view,,237,2025-10-04T11:43:43
i_002192,u_0099,p_0086,click,4.0,235,2025-08-27T17:12:43
i_002193,u_0099,p_0078,save,4.6,,2025-10-19T17:07:43
i_002194,u_0099,p_0068,view,,125,2025-09-13T19:29:43
i_002195,u_0099,p_0070,click,,326,2025-09-26T07:27:43
i_002196,u_0099,p_0074,view,,250,2025-09-18T11:30:43
i_002197,u_0099,p_0095,click,5.0,171,2025-08-01T15:27:43
i_002198,u_0099,p_0089,view,,225,2025-07-21T15:11:43
i_002199,u_0099,p_0080,checkin,,,2025-08-15T12:04:43
